id_staff,cargo
1332175,Costume Design
1661906,Associate Producer
1039201,Director
1039202,Writer
1039203,Producer
1039204,Executive Producer
1039205,Executive Producer
1039206,Original Music Composer
1086353,Director
1107945,Cinematography
1274138,Director of Photography
1274139,Production Design
1614836,Production Manager
1614837,Assistant Director
1619208,Production Manager
1619210,Assistant Director
1619211,Assistant Director
1619223,Executive Producer
1619224,Production Manager
117962,Screenplay
131470,Director of Photography
1130047,Original Music Composer
1175910,Story
35918,Still Photographer
1367797,Art Direction
1367798,Art Direction
1367799,Art Direction
1367800,Set Decoration
1367804,Assistant Art Director
1367805,Assistant Art Director
1367806,Assistant Art Director
1367807,Assistant Art Director
1367809,Conceptual Design
1367817,Sound Recordist
1367829,Location Manager
1372951,Stunts
1412908,Makeup Artist
1412909,Makeup Artist
1412910,Makeup Artist
1412912,Makeup Effects
1412913,Makeup Effects
1412915,Sound Effects Editor
1412916,Visual Effects Producer
1412917,CG Supervisor
1412918,Camera Operator
1412920,Additional Camera
1412922,Location Manager
1412923,Production Accountant
1412924,Production Accountant
1384360,Set Decoration
1384363,Art Department Coordinator
1384369,Visual Effects Supervisor
1384371,Visual Effects Editor
1384374,Visual Effects Producer
1384387,Visual Effects Supervisor
1384400,Location Manager
1486179,Co-Producer
574042,Producer
1080778,Screenplay
1355604,Executive Producer
1355605,Casting
1357359,Visual Effects
1373720,Visual Effects Producer
1378675,Leadman
1378676,Set Designer
1378678,Set Designer
1378684,Assistant Art Director
1378686,Construction Coordinator
1378690,Sculptor
1378691,Sculptor
1378692,Greensman
1378693,Greensman
1378694,Greensman
1378698,Boom Operator
1378703,Visual Effects
1378704,Visual Effects
1378705,Visual Effects
1378707,Visual Effects
1378708,Visual Effects
1378710,Visual Effects
1378711,Visual Effects
1378712,Visual Effects
1378714,Visual Effects
1378715,Stunt Coordinator
1378727,Dialect Coach
1378729,Public Relations
1378732,Dialect Coach
1388872,Visual Effects Supervisor
1418354,Makeup Effects
1442154,Visual Effects Supervisor
1444288,Makeup Effects
1458086,Makeup Artist
1458089,Animation Supervisor
1458094,Sequence Supervisor
1458095,Sequence Supervisor
1458100,Sequence Supervisor
1458103,Sequence Supervisor
1458109,Visual Effects Editor
1458110,Visual Effects Producer
1458115,Visual Effects Editor
1458124,Visual Effects Editor
1458128,Visual Effects Supervisor
1458131,VFX Supervisor
1458133,Camera Operator
1458138,Helicopter Camera
1458141,Rigging Gaffer
938625,Director
938626,Writer
1366620,Editor
1537195,Editor
1737221,Director of Photography
1839727,Costume Design
572035,Director of Photography
83333,Producer
1102524,Producer
1315940,Executive Producer
1315941,Original Music Composer
1315942,Original Music Composer
1149911,Editor
1162674,Production Design
1364094,Casting
1364099,Supervising Sound Editor
1364096,Casting
1364097,Costume Design
1364098,Boom Operator
1364101,Gaffer
1364102,Script Supervisor
1405352,Makeup Artist
1405353,Production Supervisor
1405355,Property Master
1111410,Sound Designer
1405357,Dialogue Editor
1405358,Digital Intermediate
17242,Music
198799,Stunt Coordinator
1193602,Screenplay
1324192,Costume Design
1372045,Producer
1385904,Director of Photography
1385906,Producer
1423006,Production Design
1569087,Sound Mixer
1612485,Set Decoration
1612486,Script Supervisor
1612487,Art Direction
1677382,Music
1386692,Costume Design
1619209,Production Manager
1199644,Director
36517,Producer
150311,Writer
1700146,Art Direction
199698,Screenplay
1214818,Screenplay
1438908,CG Supervisor
1438917,Sequence Supervisor
1404393,Music Editor
1212446,Choreographer
1106092,Director
1760459,Music Supervisor
1291656,Executive Producer
1760461,Executive Producer
1760463,Executive Producer
1633557,Executive Producer
1545266,Executive Producer
1386699,Executive Producer
1329312,Co-Producer
1760507,First Assistant Director
1760513,Second Assistant Director
1760516,Associate Producer
1760526,Production Supervisor
1760532,Utility Sound
1760533,Rigging Gaffer
1760534,Key Grip
1760536,Property Master
1760538,Assistant Costume Designer
1760539,Costume Supervisor
1760541,Set Costumer
1760544,Key Makeup Artist
1760548,Hairstylist
578732,Post Production Supervisor
1759751,Casting Assistant
1543191,Casting Assistant
1760553,Art Department Coordinator
1760554,Transportation Captain
1463387,Foley Editor
1070994,Screenplay
1070995,Screenplay
116896,Music
1197514,Producer
19398,Screenplay
224456,Writer
224457,Dialogue
224458,Writer
544824,Director of Photography
1338656,Production Design
1500403,Set Decoration
1600681,Makeup Artist
1600682,Production Manager
1600683,Assistant Director
1600684,Sound
1600685,Sound Mixer
1483893,Producer
1483894,Producer
8691,Producer
1357693,Producer
1554328,Set Decoration
1554329,Assistant Costume Designer
1554330,Makeup Artist
1598980,Executive Producer
1598982,Executive Producer
1599044,Associate Producer
1599066,Casting Associate
100768,Director
142724,Screenplay
94756,Director
937445,Writer
553887,Novel
1552092,Sound
131565,Screenplay
81340,Director of Photography
148740,Sound Editor
1412889,Music
1439423,Makeup Artist
1439427,Sound Editor
150383,Screenplay
1600701,Assistant Director
1288697,Director
1293460,Director of Photography
1502664,Writer
1412838,Producer
1412839,Editor
1412841,Sound mixer
1412842,Sound Recordist
1412843,Sound Editor
1412844,Costume Design
1412845,Post-Production Manager
1181022,Producer
1194748,Screenplay
1194749,Screenplay
1205435,Music
1205437,Editor
1211214,Producer
1261569,Associate Producer
1462300,Casting
1462302,Executive Producer
1140286,Director
1140221,Director
1140222,Co-Writer
1140229,Director of Photography
84567,Writer
1004015,Director
1059551,Writer
1059553,Original Music Composer
1894128,Costume Design
1234796,Second Assistant Director
1894131,Script Supervisor
1894134,Unit Publicist
1894135,Construction Coordinator
1894137,Key Grip
1373366,Special Effects
1894139,Hairstylist
1894140,Production Accountant
1762466,Title Designer
125262,Production Design
1252497,Executive Producer
1405193,Line Producer
1425756,Executive Producer
1276671,Director
1276672,Producer
1276673,Art Direction
580271,Screenplay
1455510,Animation
1325359,Writer
1325360,Writer
1325361,Writer
1325362,Music
1207963,Director
1377724,Music
1377725,Music
1274512,Writer
1363962,Original Music Composer
1363963,Casting
1363964,Art Direction
212488,Director of Photography
1288727,Director
1288728,Writer
1341911,Director
1343632,Producer
65645,Music
1863855,Line Producer
557859,Producer
872614,Production Design
1285741,Costume Design
1651551,Makeup Department Head
1321934,First Assistant Director
1888771,Boom Operator
1805037,Visual Effects Supervisor
1888774,Visual Effects Producer
1888776,Key Grip
1847757,Best Boy Electric
1888778,Gaffer
1888779,Best Boy Electric
1888780,Camera Operator
1520231,Music Supervisor
1888783,Orchestrator
1341155,Script Supervisor
1888787,Pilot
1723166,Script Supervisor
419178,Writer
577423,Writer
1238251,Executive Producer
1310227,Producer
1313919,Executive Producer
1329937,Editor
1152054,Director
1831833,Additional Music
1152047,Director
1269036,Writer
1372219,Novel
1372220,Editor
1382847,Cinematography
1367551,Art Direction
1367553,Art Direction
1367558,Visual Effects Supervisor
1367559,Visual Effects Producer
1367565,Casting
182636,Director
216146,Writer
1375902,Writer
1375904,Writer
1199826,Producer
1375905,Producer
1375906,Art Direction
1375907,Leadman
1375910,Foley
1375913,Visual Effects Producer
1375914,Camera Operator
1375916,Location Manager
1375918,Sound Re-Recording Mixer
1378988,Executive Producer
1505031,Editor
1505032,Production Design
1311644,Director
1174924,Director
1186246,Screenplay
1611979,Music Supervisor
129782,Original Music Composer
1636768,Set Decoration
1192379,Producer
1456355,Still Photographer
1636779,Gaffer
1636782,Key Hair Stylist
1636783,Production Coordinator
130266,Director
1304372,Director
1304373,Writer
1304374,Cinematography
1304375,Music
1304378,Producer
1304380,Editor
1188116,Original Music Composer
1469161,Novel
253076,Writer
41696,Producer
41699,Producer
41701,Original Music Composer
111416,Director
1075144,Director
1098039,Scenario Writer
171254,Writer
19579,Original Music Composer
1174838,Costume Design
1193081,Producer
1427094,Producer
170115,Director
997904,Writer
1089071,Producer
153298,Director
107757,Author
1090108,Line Producer
1104722,Original Music Composer
1531885,Director
1531886,Director
1106823,Novel
1106824,Executive Producer
1341437,Executive Producer
1373698,Art Direction
1373700,Assistant Art Director
1373701,Assistant Art Director
1373702,Standby Painter
1373703,Assistant Art Director
1373708,Art Department Coordinator
1373709,Assistant Art Director
1373710,Standby Painter
1373712,Dialogue Editor
1373714,Special Effects Coordinator
1373723,Visual Effects Supervisor
1373724,Visual Effects Producer
1373726,Visual Effects Producer
1373727,Stunt Coordinator
1428894,CG Supervisor
1428897,CG Supervisor
1428902,Visual Effects Editor
1428903,Visual Effects Editor
1428904,Visual Effects Editor
1428910,Hairstylist
1428914,Makeup Artist
1338113,Camera Operator
1428915,Camera Operator
1428916,Camera Operator
1428917,Camera Operator
1428918,Camera Operator
1388890,Set Costumer
1428924,Set Costumer
1428925,Digital Intermediate
1428926,First Assistant Editor
1431494,Location Manager
1546028,Art Direction
1277408,Original Music Composer
1277467,Sound Recordist
1277470,Editor
1277471,VFX Artist
1277473,Hairstylist
20560,Costume Design
114950,Editor
1033664,Screenplay
1033665,Original Music Composer
1129629,Producer
1169051,Casting
1443217,Production Manager
75771,Property Master
1186167,Screenplay
1337327,Novel
1337328,Original Music Composer
1355538,Sound Re-Recording Mixer
1355539,Visual Effects Producer
1355544,Location Manager
1355545,Thanks
1422984,Rigging Gaffer
1426314,Art Department Coordinator
1459864,Assistant Art Director
1459899,Visual Effects Editor
1465949,Digital Intermediate
1472774,Assistant Art Director
1531514,Visual Effects Coordinator
1545912,Costume Supervisor
1545913,Set Costumer
1545914,Set Costumer
1545915,Set Costumer
1545919,Art Direction
1545921,Set Decoration
1545923,Hairstylist
1545926,Makeup Artist
1545929,3D Supervisor
1545932,Animation
1545978,Visual Effects Coordinator
1545979,Visual Effects Coordinator
1545980,Visual Effects Coordinator
1545981,Visual Effects Coordinator
1545982,Visual Effects Coordinator
1545983,Visual Effects Coordinator
1545984,Visual Effects Producer
1545985,Sequence Supervisor
1545987,Sequence Supervisor
86715,Director
1235005,Screenplay
1294862,Director
1294863,Producer
1075863,Executive Producer
1266975,Executive Producer
1292300,Executive Producer
1292301,Executive Producer
1292302,Executive Producer
1292303,Executive Producer
1292304,Executive Producer
1292305,Music
1292306,Producer
1292307,Producer
1546072,Co-Producer
46647,Director of Photography
101469,Original Music Composer
553128,Director of Photography
932588,Editor
1197587,Producer
1728681,Still Photographer
1728686,Producer
1141076,Writer
32318,Producer
1859355,Original Music Composer
1859356,Producer
1454809,Writer
939372,Cinematography
1344828,Editor
1344829,Leadman
1344835,Boom Operator
1344837,Costume Supervisor
1344838,Set Costumer
1344839,Set Costumer
1344845,Studio Teachers
1400878,Makeup Artist
1402500,Production Manager
1401634,Still Photographer
1402502,Gaffer
1402503,Best Boy Electric
59676,Producer
587967,Director
928460,Executive Producer
928461,Executive Producer
1001976,Director
1101437,Music
1653545,Music
1397989,Production Design
1616795,Costume Design
1317351,Producer
1695044,Executive Producer
176872,Novel
195781,Director
1486097,Producer
1486098,Producer
1486099,Producer
1106201,Director
41644,Director
47104,Cinematography
953119,Producer
1269656,Music
1269663,Producer
1269664,Editor
35407,Director
35413,Director of Photography
48026,Art Direction
585659,Director
1362507,Editor
1638019,Editor
1638021,Executive Producer
1638022,Co-Producer
